id,name,coordinate_status,booth_location,candidate_longitude,candidate_latitude,anchor_kind,anchor,constraint_distance_m,location_check,publication_decision
1416.1,LuLu's Public House,verified,"At West End Market, south of Schilling Amphitheater",-93.1776071,44.9812286,named_place_or_building,Schilling Amphitheater,29.2,manual_review_15_to_30m,retain_verified
9067.1,Lumpia City,withheld,West side of Liggett St. between Carnes & Judson avenues,-93.174125542455,44.979857085169,street_segment,Liggett Street between Carnes Avenue and Judson Avenue,98.5,reject_over_30m,keep_withheld_priority_review
2710.1,The Lunch Box,verified,"East side of Cooper St. between Wright & Dan Patch avenues, south of the Home Improvement Building",-93.1689096,44.9816333,street_segment,Cooper Street between Wright Avenue and Dan Patch Avenue,19.0,manual_review_15_to_30m,retain_verified
2673.1,Luther Auto Pit Stop,withheld,"East side of Cooper St. between Dan Patch and Judson avenues, just south of the Bandshell",-93.169006117308,44.979987669065,street_segment,Cooper Street between Dan Patch Avenue and Judson Avenue,1.9,consistent_with_written_location,manual_evidence_required
2719.1,Lynn's Lefse,withheld,"In the Food Building, south wall",-93.168827331879,44.97908187514,named_place_or_building,Food Building,117.4,reject_over_30m,keep_withheld_priority_review
2727.1,Mac's Grille,withheld,"In the Food Building, south wall",-93.169814006238,44.980146708644,named_place_or_building,Food Building,0.0,consistent_with_written_location,manual_evidence_required
10914.1,Magdalena's Chimney Cakes,withheld,North side of Judson Ave. between Clough & Nelson streets,-93.174369229575,44.979692495783,street_segment,Judson Avenue between Clough Street and Nelson Street,137.3,reject_over_30m,keep_withheld_priority_review
198.1,Mancini's al Fresco,verified,North side of Carnes Ave. between Nelson & Underwood streets,-93.1716697,44.9801006,street_segment,Carnes Avenue between Nelson Street and Underwood Street,23.7,manual_review_15_to_30m,retain_verified
2737.1,Manny's Tortas,withheld,"In the Food Building, northeast section",-93.17093205641,44.979793268332,named_place_or_building,Food Building,52.1,reject_over_30m,keep_withheld_priority_review
2743.1,Mario's,withheld,"In the Food Building, northwest section",-93.168750476282,44.980849972001,named_place_or_building,Food Building,51.3,reject_over_30m,keep_withheld_priority_review
2758.1,Mexican Hat,verified,"East of Chambers St., just south of the Grandstand",-93.1740205,44.9806661,street_corridor,Chambers Street,26.3,manual_review_15_to_30m,retain_verified
2764.2,Midtown Global Market's El Taco Torro,withheld,"In the Taste of the Midtown Global Market booth at the International Bazaar, east wall",-93.169702040007,44.979363825076,named_place_or_building,International Bazaar,118.4,reject_over_30m,keep_withheld_priority_review
2764.1,Midtown Global Market's Irie Jamaican Express,withheld,"In the Taste of the Midtown Global Market booth at the International Bazaar, east wall",-93.169753322058,44.979219680932,named_place_or_building,International Bazaar,106.8,reject_over_30m,keep_withheld_priority_review
10877.1,Midway Mens Club,verified,"East side of Underwood St. between Wright & Dan Patch avenues, next to Visitors Plaza",-93.1702901,44.981689,street_segment,Underwood Street between Wright Avenue and Dan Patch Avenue,17.8,manual_review_15_to_30m,retain_verified
154.1,Mike's Hamburgers,verified,Northeast corner of Carnes Ave. & Nelson St.,-93.171927,44.9800383,street_corner,Carnes Avenue & Nelson Street,21.5,manual_review_15_to_30m,retain_verified
2776.1,Miller's Flavored Cheese Curds,verified,"East side of Nelson St. between Dan Patch & Carnes avenues, next to the Giant Slide",-93.1719291,44.9801338,street_segment,Nelson Street between Dan Patch Avenue and Carnes Avenue,8.6,consistent_with_written_location,retain_verified
2780.1,Mini Melts/Wonder Bar,withheld,"East side of Cooper St. between Randall & Wright avenues, at Family Fair at Baldwin Park",-93.169058457692,44.98373886076,street_segment,Cooper Street between Randall Avenue and Wright Avenue,4.7,consistent_with_written_location,manual_evidence_required
1548.1,Minneapple Pie,verified,South side of Judson Ave. between Nelson & Underwood streets,-93.1716182,44.9787774,street_segment,Judson Avenue between Nelson Street and Underwood Street,21.5,manual_review_15_to_30m,retain_verified
3718.1,Minnekabob,withheld,South side of Dan Patch Ave. between Underwood & Cooper streets,-93.169270224359,44.982066807311,street_segment,Dan Patch Avenue between Underwood Street and Cooper Street,105.6,reject_over_30m,keep_withheld_priority_review
2784.1,Minnesnowii Shave Ice,withheld,West side of Nelson St. between Dan Patch & Carnes avenues,-93.172362059615,44.980554920863,street_segment,Nelson Street between Dan Patch Avenue and Carnes Avenue,32.2,reject_over_30m,keep_withheld_priority_review
2838.1,Minnesota Apples,withheld,"In the Agriculture Horticulture Building, south side",-93.169707068199,44.979031908512,named_place_or_building,Agriculture Horticulture Building,0.0,consistent_with_written_location,manual_evidence_required
2649.1,Minnesota Craft Brewers Guild,withheld,"In the Agriculture Horticulture Building, west side",-93.169644785256,44.980053087692,named_place_or_building,Agriculture Horticulture Building,44.6,reject_over_30m,keep_withheld_priority_review
2878.1,Minnesota Farmers Union Coffee Shop,verified,North side of Dan Patch Ave. between Cooper & Cosgrove streets,-93.1685723,44.9814844,street_segment,Dan Patch Avenue between Cooper Street and Cosgrove Street,40.3,reject_over_30m,reopen_verified_before_next_publish
2886.1,Minnesota Honey Producers Association,withheld,"In the Agriculture Horticulture Building, north side",-93.169711173077,44.979655294964,named_place_or_building,Agriculture Horticulture Building,0.3,consistent_with_written_location,manual_evidence_required
4072.1,Minnesota Wine Country,verified,West side of Underwood St. between Carnes & Judson avenues,-93.1708926,44.9793878,street_segment,Underwood Street between Carnes Avenue and Judson Avenue,27.2,manual_review_15_to_30m,retain_verified
11206.1,Minnesota's Original Apple Fries,withheld,North side of Dan Patch Ave. between Underwood & Cooper streets,-93.170514728205,44.98092835215,street_segment,Dan Patch Avenue between Underwood Street and Cooper Street,21.8,manual_review_15_to_30m,manual_evidence_required
3645.1,The Mouth Trap Cheese Curds,withheld,In the Food Building,-93.1699704,44.9802432,named_place_or_building,Food Building,0.0,consistent_with_written_location,manual_evidence_required
4057.1,Mr. E's Drink Time,withheld,"In the Food Building, south wall",-93.171263940401,44.98115639984,named_place_or_building,Food Building,72.2,reject_over_30m,keep_withheld_priority_review
5827.1,Nautical Bowls,withheld,"In the Food Building, center section, north wall",-93.170665495513,44.980883033379,named_place_or_building,Food Building,21.4,manual_review_15_to_30m,manual_evidence_required
2941.1,Netterfield's Food Court,withheld,East side of Cooper St. between Wright & Dan Patch avenues,-93.170473308333,44.981079118673,street_segment,Cooper Street between Wright Avenue and Dan Patch Avenue,103.4,reject_over_30m,keep_withheld_priority_review
2941.2,Netterfield's Popcorn Stand,withheld,West side of Cooper St. between Dan Patch & Judson avenues,-93.169301686538,44.980337769784,street_segment,Cooper Street between Dan Patch Avenue and Judson Avenue,20.7,manual_review_15_to_30m,manual_evidence_required
2953.1,Nitro Ice Cream,withheld,"In the Food Building, northeast corner",-93.168161214103,44.981420077127,named_place_or_building,Food Building,111.2,reject_over_30m,keep_withheld_priority_review
256.1,O'Gara's at the Fair,verified,Southwest corner of Dan Patch Ave. & Cosgrove St.,-93.1684059,44.9809198,street_corner,Dan Patch Avenue & Cosgrove Street,33.7,reject_over_30m,reopen_verified_before_next_publish
2987.1,Ole and Lena's,withheld,West side of Liggett St. between Carnes & Judson avenues,-93.176937875,44.980470828829,street_segment,Liggett Street between Carnes Avenue and Judson Avenue,139.8,reject_over_30m,keep_withheld_priority_review
3759.2,Ollie's Crab Fritters,withheld,On the east side of Underwood St. between Murphy and Lee avenues,-93.1705577,44.9838769,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,217.2,reject_over_30m,keep_withheld_priority_review
2991.1,Oodles of Noodles,withheld,"In the Food Building, east wall",-93.168417624359,44.981174004926,named_place_or_building,Food Building,81.5,reject_over_30m,keep_withheld_priority_review
3008.1,Oven Fresh Brownies,missing,Southwest corner of Dan Patch Ave. & Cooper St.,,,none,No coordinate candidate,,unparsed,no_coordinate_candidate
6268.1,Paella Depot,withheld,South side of Judson Ave. between Clough & Nelson streets,-93.173123161727,44.977466042152,street_segment,Judson Avenue between Clough Street and Nelson Street,125.1,reject_over_30m,keep_withheld_priority_review
3020.1,Panda Palace,withheld,"At the International Bazaar, northeast corner",-93.167854147436,44.977922785015,named_place_or_building,International Bazaar,47.0,reject_over_30m,keep_withheld_priority_review
3030.1,Patio Grill,withheld,East side of Nelson St. between Carnes & Judson avenues,-93.173235129487,44.979696033755,street_segment,Nelson Street between Carnes Avenue and Judson Avenue,89.0,reject_over_30m,keep_withheld_priority_review
8386.1,Peachey's Baking Company,withheld,"North side of Randall Avenue, east of Cosgrove Street, outside the Progress Center",-93.168254037179,44.985340925919,named_place_or_building,Eco Experience Progress Center,22.8,manual_review_15_to_30m,manual_evidence_required
252.1,The Peg,verified,Outside southeast side of Agriculture Horticulture Building,-93.1693102,44.9790698,named_place_or_building,Agriculture Horticulture Building,0.0,consistent_with_written_location,retain_verified
3089.2,The Perfect Pickle,withheld,West side of Underwood St. at Lee Ave.,-93.171691809615,44.986605695897,street_corridor,Underwood Street,97.5,reject_over_30m,keep_withheld_priority_review
3089.1,The Perfect Pickle,verified,Southwest corner of West Dan Patch Ave. & Liggett St.,-93.1755182,44.9806751,street_corner,West Dan Patch Avenue & Liggett Street,13.0,consistent_with_written_location,retain_verified
246.1,Peters Hot Dogs,withheld,"In the Food Building, west wall",-93.171285353846,44.980748043943,named_place_or_building,Food Building,70.9,reject_over_30m,keep_withheld_priority_review
3052.1,Peters Hot Dogs,withheld,At Kidway,-93.171735587179,44.981903989241,named_place_or_building,Kidway Lot,110.4,reject_over_30m,keep_withheld_priority_review
8924.1,Peterson's Pork Chops,withheld,South side of Judson Ave. between Nelson & Underwood streets,-93.170533705769,44.97883622648,street_segment,Judson Avenue between Nelson Street and Underwood Street,29.9,manual_review_15_to_30m,manual_evidence_required
5910.1,Pickle Barrel Sirloin Tips,missing,Northeast corner of Judson Ave. & Nelson St.,,,none,No coordinate candidate,,unparsed,no_coordinate_candidate
3060.1,Pickle Dog,verified,South side of Carnes Ave. between Liggett & Chambers streets,-93.1750532,44.9797389,street_segment,Carnes Avenue between Liggett Street and Chambers Street,14.5,consistent_with_written_location,retain_verified
3066.1,Pizza Wagon,withheld,"West side of Liggett St., just north of Mighty Midway",-93.175473233654,44.980380313561,named_place_or_building,Midway Lot,14.1,consistent_with_written_location,manual_evidence_required
3077.1,Poncho Dogs,withheld,"South side of Carnes Ave. between Clough & Nelson streets, in front of the DNR Building",-93.171631410577,44.980579265168,street_segment,Carnes Avenue between Clough Street and Nelson Street,85.3,reject_over_30m,keep_withheld_priority_review
3079.2,Poncho Dogs,withheld,South side of Dan Patch Ave. between Cooper & Cosgrove streets,-93.167913463462,44.981518860458,street_segment,Dan Patch Avenue between Cooper Street and Cosgrove Street,45.8,reject_over_30m,keep_withheld_priority_review
3079.3,Poncho Dogs,withheld,Southwest corner of Judson Ave. & Clough St.,-93.175083399359,44.978101568864,street_corner,Judson Avenue & Clough Street,129.9,reject_over_30m,keep_withheld_priority_review
3079.1,Poncho Dogs,withheld,South side of Judson Ave. between Nelson & Underwood streets,-93.172881254487,44.979400116793,street_segment,Judson Avenue between Nelson Street and Underwood Street,106.6,reject_over_30m,keep_withheld_priority_review
3095.1,Pretzel Dogs,withheld,West side of Liggett St. between Carnes & Judson avenues,-93.176421138665,44.978916659608,street_segment,Liggett Street between Carnes Avenue and Judson Avenue,83.3,reject_over_30m,keep_withheld_priority_review
3093.1,The Pretzel Factory,withheld,West side of Nelson St. between Carnes & Judson avenues,-93.170878969231,44.978286593428,street_segment,Nelson Street between Carnes Avenue and Judson Avenue,105.7,reject_over_30m,keep_withheld_priority_review
3101.1,The Produce Exchange,verified,Northwest corner of Carnes Ave. & Underwood St.,-93.170757,44.9800641,street_corner,Carnes Avenue & Underwood Street,25.5,manual_review_15_to_30m,retain_verified
3107.1,Pronto Pups,withheld,West side of Nelson St. between Dan Patch & Carnes avenues,-93.172337428846,44.980368791367,street_segment,Nelson Street between Dan Patch Avenue and Carnes Avenue,27.1,manual_review_15_to_30m,manual_evidence_required
3109.1,Pronto Pups,withheld,"East side of Underwood St. between Wright & Dan Patch avenues, outside Kidway",-93.169612024359,44.982657899418,street_segment,Underwood Street between Wright Avenue and Dan Patch Avenue,69.8,reject_over_30m,keep_withheld_priority_review
3111.1,Pronto Pups,withheld,South side of Dan Patch Ave. between Underwood & Cooper streets,-93.169165639744,44.980400140644,street_segment,Dan Patch Avenue between Underwood Street and Cooper Street,79.7,reject_over_30m,keep_withheld_priority_review
3115.1,Pronto Pups,missing,Southeast corner of Carnes Ave. & Liggett St.,,,none,No coordinate candidate,,unparsed,no_coordinate_candidate
1023.1,Pronto Pups,withheld,West side of Underwood St. between Dan Patch & Carnes avenues,-93.171730824359,44.979595388554,street_segment,Underwood Street between Dan Patch Avenue and Carnes Avenue,99.0,reject_over_30m,keep_withheld_priority_review
5028.1,Pronto Pups,withheld,East side of Cosgrove St. between Randall & Wright avenues,-93.169436747436,44.982996216087,street_segment,Cosgrove Street between Randall Avenue and Wright Avenue,111.3,reject_over_30m,keep_withheld_priority_review
5687.1,Pronto Pups,withheld,North side of Carnes Ave. between Chambers & Nelson streets,-93.172529664103,44.980542087368,street_segment,Carnes Avenue between Chambers Street and Nelson Street,73.3,reject_over_30m,keep_withheld_priority_review
7805.1,Pronto Pups,withheld,Northwest corner of Randall Ave. & Cooper St.,-93.167987884615,44.983609593493,street_corner,Randall Avenue & Cooper Street,122.3,reject_over_30m,keep_withheld_priority_review
1416.2,Pryes Brewing Pavilion,withheld,"At West End Market, south of Schilling Amphitheater",-93.178766901923,44.980929195282,named_place_or_building,Schilling Amphitheater,104.6,reject_over_30m,keep_withheld_priority_review
3127.1,Que Viet Concessions,verified,East side of Cooper St. outside the Merch Market,-93.1688966,44.9807643,named_place_or_building,Merchandise Mart,0.0,consistent_with_written_location,retain_verified
4150.1,Quench’d: Lemonade/Bottled Water,withheld,South side of Dan Patch Ave. between Nelson & Underwood streets,-93.171254906238,44.981083733961,street_segment,Dan Patch Avenue between Nelson Street and Underwood Street,1.1,consistent_with_written_location,manual_evidence_required
3759.1,Quesadilla Junction,withheld,On the east side of Underwood St. between Murphy and Lee avenues,-93.1705577,44.9838769,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,217.2,reject_over_30m,keep_withheld_priority_review
2529.1,R&R Ice Cream,withheld,Southeast corner of Randall Ave. & Underwood St.,-93.170250894958,44.984328917877,street_corner,Randall Avenue & Underwood Street,19.1,manual_review_15_to_30m,manual_evidence_required
3131.1,Ragin Cajun,withheld,"In The Garden, west wall",-93.170698641026,44.979889237085,named_place_or_building,Treasure Island | The Garden,120.0,reject_over_30m,keep_withheld_priority_review
1856.1,RC Cola,withheld,East side of Underwood St. outside Visitors Plaza,-93.171771571154,44.982257403353,named_place_or_building,Visitors Plaza,132.8,reject_over_30m,keep_withheld_priority_review
3217.1,RC's BBQ,verified,North side of West Dan Patch Ave. between Liggett & Chambers streets,-93.1748973,44.9811008,street_segment,West Dan Patch Avenue between Liggett Street and Chambers Street,39.0,reject_over_30m,reopen_verified_before_next_publish
3173.1,Rice Kristie Bars,withheld,North side of Carnes Ave. between Nelson & Underwood streets,-93.170140046154,44.980689031817,street_segment,Carnes Avenue between Nelson Street and Underwood Street,94.2,reject_over_30m,keep_withheld_priority_review
5275.1,Richie's Cheese Curd Tacos,withheld,West side of Chambers St. between West Dan Patch & Carnes avenues,-93.173095059981,44.980933462565,street_segment,Chambers Street between West Dan Patch Avenue and Carnes Avenue,110.6,reject_over_30m,keep_withheld_priority_review
5754.1,Rick's Pizza,verified,West side of Cosgrove St. between Wright & Dan Patch avenues,-93.1682909,44.9814558,street_segment,Cosgrove Street between Wright Avenue and Dan Patch Avenue,15.9,manual_review_15_to_30m,retain_verified
5754.2,Rick's Pizza,withheld,West side of Cooper St. between Murphy & Lee avenues,-93.1694244,44.9867388,street_segment,Cooper Street between Murphy Avenue and Lee Avenue,28.4,manual_review_15_to_30m,manual_evidence_required
5754.3,Funnel Cakes & Elephant Ears,withheld,South side of Randall Ave. between Underwood & Cooper streets,-93.169593,44.9844182,street_segment,Randall Avenue between Underwood Street and Cooper Street,4.6,consistent_with_written_location,manual_evidence_required
11056.1,Roon's Savories,verified,West side of Liggett St. between Carnes & Judson avenues,-93.1752848,44.9781329,street_segment,Liggett Street between Carnes Avenue and Judson Avenue,48.8,reject_over_30m,reopen_verified_before_next_publish
3404.1,Root Beer Hut,verified,North side of Carnes Ave. between Chambers & Nelson streets,-93.1736472,44.9800207,street_segment,Carnes Avenue between Chambers Street and Nelson Street,16.0,manual_review_15_to_30m,retain_verified
792.1,Rooted & Wild by Snack House,withheld,"In the Lee & Rose Warner Coliseum, south side",-93.173614572436,44.978486090997,named_place_or_building,Lee & Rose Warner Coliseum,9.4,consistent_with_written_location,manual_evidence_required
3766.1,Route 66 Roadhouse Chicken,withheld,"In the Food Building, northwest corner",-93.170000584615,44.980345189873,named_place_or_building,Food Building,0.0,consistent_with_written_location,manual_evidence_required
792.2,Sabino's Pizza Pies,withheld,"In the Lee & Rose Warner Coliseum, north side",-93.175331005769,44.978838583576,named_place_or_building,Lee & Rose Warner Coliseum,46.8,reject_over_30m,keep_withheld_priority_review
10369.1,Sadies Classics Frozen Custard,withheld,"West side of Underwood St., just north of Carnes Ave.",-93.169973501012,44.979564451582,street_corridor,Underwood Street,45.0,reject_over_30m,keep_withheld_priority_review
3231.1,Salem Lutheran Church Dining Hall,verified,"North side of Randall Ave., just south of the Progress Center",-93.1678234,44.9845954,named_place_or_building,Eco Experience Progress Center,17.0,manual_review_15_to_30m,retain_verified
3235.1,San Felipe Tacos,withheld,Southwest corner of Dan Patch Ave. & Underwood St.,-93.169450288462,44.98203281107,street_corner,Dan Patch Avenue & Underwood Street,131.8,reject_over_30m,keep_withheld_priority_review
3239.1,The Sandwich Stop,verified,West side of Clough St. between Carnes & Judson avenues,-93.1733813,44.9789745,street_segment,Clough Street between Carnes Avenue and Judson Avenue,15.7,manual_review_15_to_30m,retain_verified
1288.1,Sara's Tipsy Pies,withheld,"In the Food Building, northwest wall",-93.169951323077,44.980479582734,named_place_or_building,Food Building,0.0,consistent_with_written_location,manual_evidence_required
9531.1,Saturday Dumpling Co.,withheld,"In the Food Building, east wall",-93.168427871154,44.979787928835,named_place_or_building,Food Building,82.7,reject_over_30m,keep_withheld_priority_review
3247.1,Sausage by Cynthia,withheld,North side of Judson Ave. between Nelson & Underwood streets,-93.17310056791,44.977866724026,street_segment,Judson Avenue between Nelson Street and Underwood Street,109.9,reject_over_30m,keep_withheld_priority_review
3249.1,Sausage Express,withheld,North side of Dan Patch Ave. between Nelson & Underwood streets,-93.170311162821,44.980465741266,street_segment,Dan Patch Avenue between Nelson Street and Underwood Street,75.2,reject_over_30m,keep_withheld_priority_review
12916.1,Sausage Sister & Me,withheld,"In the Food Building, east wall",-93.169350244868,44.980420343544,named_place_or_building,Food Building,5.6,consistent_with_written_location,manual_evidence_required
3769.1,Scotch Eggs,withheld,West side of Liggett St. between Carnes & Judson avenues,-93.175450142308,44.979513482014,street_segment,Liggett Street between Carnes Avenue and Judson Avenue,6.2,consistent_with_written_location,manual_evidence_required
3276.1,Shanghai Henri's,verified,"At the International Bazaar, north section",-93.1693112,44.9784212,named_place_or_building,International Bazaar,25.0,manual_review_15_to_30m,retain_verified
1573.1,Shrimp Shack,withheld,West side of Underwood St. between Carnes & Judson avenues,-93.17120962726,44.978846993366,street_segment,Underwood Street between Carnes Avenue and Judson Avenue,51.8,reject_over_30m,keep_withheld_priority_review
215.1,Simply Nuts & More,withheld,"In the Lee & Rose Warner Coliseum, east side",-93.1745529,44.9781951,named_place_or_building,Lee & Rose Warner Coliseum,0.0,consistent_with_written_location,manual_evidence_required
2084.2,Smokey's Grill,withheld,South side of Murphy Ave. between Underwood & Cooper streets,-93.1695298,44.9870282,street_segment,Murphy Avenue between Underwood Street and Cooper Street,19.0,manual_review_15_to_30m,manual_evidence_required
5581.1,Smoothies,withheld,East side of Underwood St. between Murphy & Lee avenues,-93.1701963,44.9868911,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,20.1,manual_review_15_to_30m,manual_evidence_required
5052.1,Solem's Cheese Curds,withheld,East side of Underwood St. between Murphy & Lee avenues,-93.1702056,44.9864309,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,19.5,manual_review_15_to_30m,manual_evidence_required
5052.3,Solem's French Fries,withheld,East side of Underwood St. between Murphy & Lee avenues,-93.1702056,44.9864309,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,19.5,manual_review_15_to_30m,manual_evidence_required
5052.2,Solem's Mini Donuts,withheld,East side of Underwood St. between Murphy & Lee avenues,-93.1702056,44.9864309,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,19.5,manual_review_15_to_30m,manual_evidence_required
3332.1,Sonny's Fair Food,withheld,"In the Food Building, northwest section",-93.168608849359,44.98116161706,named_place_or_building,Food Building,66.9,reject_over_30m,keep_withheld_priority_review
5799.1,Soul Bowl,withheld,"In the Food Building, east wall",-93.168502725641,44.979993824746,named_place_or_building,Food Building,70.7,reject_over_30m,keep_withheld_priority_review
3340.1,Spaghetti Eddies,verified,East side of Cooper St. outside the Merch Market,-93.168897,44.9807323,named_place_or_building,Merchandise Mart,0.0,consistent_with_written_location,retain_verified
8073.1,SPAM,withheld,"Located south of the Grandstand Building, under the Grandstand Ramp",-93.17482836994,44.981684802222,street_corridor,Grandstand Ramp,130.6,reject_over_30m,keep_withheld_priority_review
5175.1,Spinning Wylde,withheld,"Located north of Wright Ave. between Cooper & Cosgrove streets, at Family Fair at Baldwin Park",-93.167733014103,44.982688331454,street_segment,Wright Avenue between Cooper Street and Cosgrove Street,66.2,reject_over_30m,keep_withheld_priority_review
257.1,Steichen's Grocery & Deli,withheld,"In the Commissary building, just north of the Sheep & Poultry Barn",-93.174651815259,44.978967488752,named_place_or_building,Sheep & Poultry Barn,0.0,consistent_with_written_location,manual_evidence_required
3386.1,Strawberries 'N Creme,verified,West side of Underwood St. at Wright Ave.,-93.170747,44.984002,street_corridor,Underwood Street,20.7,manual_review_15_to_30m,retain_verified
9260.1,The Strawberry Patch,verified,West side of Liggett St. between Carnes & Judson avenues,-93.1756591,44.9792484,street_segment,Liggett Street between Carnes Avenue and Judson Avenue,23.0,manual_review_15_to_30m,retain_verified
3394.1,Sugar Shack,withheld,At the Mighty Midway,-93.177235873077,44.980200388489,named_place_or_building,Midway Lot,6.1,consistent_with_written_location,manual_evidence_required
3398.1,Summer Lakes Boat House,verified,Southwest corner of Randall Ave. & Underwood St.,-93.1707496,44.9840099,street_corner,Randall Avenue & Underwood Street,46.7,reject_over_30m,reopen_verified_before_next_publish
3276.2,Summit On A Stick,withheld,"At the International Bazaar, north section",-93.1691058,44.9780534,named_place_or_building,International Bazaar,5.5,consistent_with_written_location,manual_evidence_required
3408.1,Super Dog,withheld,east side of Liggett Street between West Dan Patch and Carnes avenues,-93.176094986179,44.979555170138,street_segment,Liggett Street between West Dan Patch Avenue and Carnes Avenue,66.2,reject_over_30m,keep_withheld_priority_review
3412.1,Sweet & Sour USA,withheld,"In the Lee & Rose Warner Coliseum, south wall",-93.175783639681,44.978339509055,named_place_or_building,Lee & Rose Warner Coliseum,47.9,reject_over_30m,keep_withheld_priority_review
2079.1,Sweet Martha's Cookie Jar,withheld,North side of West Dan Patch Ave. between Liggett & Chambers streets,-93.173640357692,44.98006676588,street_segment,West Dan Patch Avenue between Liggett Street and Chambers Street,103.1,reject_over_30m,keep_withheld_priority_review
3983.1,Sweet Martha's Cookie Jar,verified,South side of Carnes Ave. between Nelson & Underwood streets,-93.1715896,44.9797695,street_segment,Carnes Avenue between Nelson Street and Underwood Street,13.1,consistent_with_written_location,retain_verified
3981.1,Sweet Martha's Cookie Jar,withheld,West side of Underwood St. between Murphy & Lee avenues,-93.171870286538,44.987169390239,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,111.7,reject_over_30m,keep_withheld_priority_review
1509.1,Sweets & Treats,withheld,North side of Dan Patch Ave. between Underwood & Cooper streets,-93.170089029487,44.98229727677,street_segment,Dan Patch Avenue between Underwood Street and Cooper Street,130.7,reject_over_30m,keep_withheld_priority_review
1509.2,Sweets & Treats,withheld,At Kidway,-93.1700536,44.9827569,named_place_or_building,Kidway Lot,22.0,manual_review_15_to_30m,manual_evidence_required
792.4,Swine & Spuds,withheld,"In the Lee & Rose Warner Coliseum, northeast corner",-93.17225460208,44.979240459781,named_place_or_building,Lee & Rose Warner Coliseum,145.3,reject_over_30m,keep_withheld_priority_review
8535.1,Tasti Whip,withheld,Located on the northwest corner of Dan Patch Ave. & Underwood St.,-93.1708134,44.981263985612,street_corner,Dan Patch Avenue & Underwood Street,27.4,manual_review_15_to_30m,manual_evidence_required
5581.2,Taulelle's Jurassic Corn Dogs,withheld,East side of Underwood St. between Murphy & Lee avenues,-93.1701963,44.9868911,street_segment,Underwood Street between Murphy Avenue and Lee Avenue,20.1,manual_review_15_to_30m,manual_evidence_required
3436.1,Tejas Express,withheld,"In The Garden, north wall",-93.168996351282,44.98179751625,named_place_or_building,Treasure Island | The Garden,139.2,reject_over_30m,keep_withheld_priority_review
6137.1,Three Sisters Concessions,withheld,"North side of Judson Ave., outside the Horse Barn",-93.177128282051,44.979453648713,named_place_or_building,Horse Barn,7.9,consistent_with_written_location,manual_evidence_required
1948.1,Tino's Pizza on a Stick,withheld,South side of Carnes Ave. at Chambers St.,-93.17386817328,44.980287329012,street_corridor,Carnes Avenue,45.7,reject_over_30m,keep_withheld_priority_review
3792.1,Tiny Tim Donuts,verified,North side of Carnes Ave. between Chambers & Clough streets,-93.1737502,44.9800518,street_segment,Carnes Avenue between Chambers Street and Clough Street,19.4,manual_review_15_to_30m,retain_verified
1511.2,Tom Thumb Donuts,withheld,"West side of Cooper St. between Wright & Dan Patch avenues, at Kidway",-93.170635573077,44.981201815486,street_segment,Cooper Street between Wright Avenue and Dan Patch Avenue,116.1,reject_over_30m,keep_withheld_priority_review
1511.1,Tom Thumb Mini Donuts,withheld,Southwest corner of Carnes Ave. & Underwood St.,-93.170690246154,44.979724936709,street_corner,Carnes Avenue & Underwood Street,21.8,manual_review_15_to_30m,manual_evidence_required
266.1,Tot Boss,withheld,"East side of Underwood St. between Wright & Dan Patch avenues, south of Kidway",-93.170129896154,44.981740759494,street_segment,Underwood Street between Wright Avenue and Dan Patch Avenue,30.3,reject_over_30m,keep_withheld_priority_review
2924.1,Turkey to Go,verified,East side of Clough St. between Carnes & Judson avenues,-93.1733812,44.9789745,street_segment,Clough Street between Carnes Avenue and Judson Avenue,15.7,manual_review_15_to_30m,retain_verified
9613.1,Two Rivers Kettle Korn,withheld,"At West End Market, southeast section",-93.175035267308,44.979868402748,unparsed,,,unparsed,manual_evidence_required
5659.1,Union Hmong Kitchen,withheld,"At the International Bazaar, south wall, west corner",-93.169329396154,44.978077625899,named_place_or_building,International Bazaar,7.7,consistent_with_written_location,manual_evidence_required
11221.1,Urban Glow Mocktails,withheld,"At the North End, northeast section, across from the North End Event Center",-93.168815805769,44.987328504634,named_place_or_building,North End Event Center,2.8,consistent_with_written_location,manual_evidence_required
5609.1,Waffle Chix,withheld,On Judson Ave. between Liggett & Clough streets,-93.173594415385,44.977922554281,street_segment,Judson Avenue between Liggett Street and Clough Street,74.2,reject_over_30m,keep_withheld_priority_review
3549.1,Waffle Cones,withheld,At Kidway,-93.169491997436,44.983858944196,named_place_or_building,Kidway Lot,81.3,reject_over_30m,keep_withheld_priority_review
3553.1,Walleye On a Stick,withheld,"In the Food Building, southeast center section",-93.170935754503,44.979341423154,named_place_or_building,Food Building,90.3,reject_over_30m,keep_withheld_priority_review
3567.1,West End Creamery,withheld,"At West End Market, northwest section",-93.177867692667,44.982321192342,unparsed,,,unparsed,manual_evidence_required
